area_sqft,bedrooms,bathrooms,locality,house_age_years,year_built,floor_number,building_type,parking_spaces,has_garden,price_inr
2838.0,2.0,2.0,Naliapool,8.0,2017.0,0.0,Apartment,1.0,0.0,8500565
3176.0,4.0,2.0,Milan Nagar,38.0,1987.0,3.0,Duplex,2.0,0.0,9564677
2754.0,2.0,1.0,Mancotta Road,20.0,2005.0,1.0,Independent,1.0,0.0,8930289
2548.0,1.0,2.0,Milan Nagar,21.0,2004.0,2.0,Apartment,1.0,1.0,7328084
1927.626994445101,4.0,3.0,Naliapool,11.0,2014.0,2.0,Apartment,2.0,1.0,7973086
2910.0,3.0,2.0,Milan Nagar,12.0,2013.0,1.0,Independent,0.0,0.0,9677119
2518.0,1.0,2.0,Milan Nagar,37.0,1988.0,2.0,Apartment,1.0,0.0,7567398
710.0,2.0,2.0,Boiragimoth,17.0,2008.0,2.0,Duplex,2.0,0.305407644065791,2359772
708.0,3.0,3.0,Naliapool,0.0,2025.0,2.0,Independent,0.0,0.0,2411527
2998.0,3.0,2.0,Milan Nagar,26.0,1999.0,1.4930276530371072,Duplex,0.0,0.0,10567418
2030.0,1.0,1.0,Naliapool,30.0,1995.0,1.0,Independent,1.0,0.0,4904009
2036.0,4.0,1.0,Mancotta Road,9.0,2016.0,0.0,Independent,2.0,1.0,7695992
1544.0,2.0,1.0,Milan Nagar,22.0,2003.0,1.0,Duplex,0.0,0.0,4513963
934.0,1.0,3.0,Milan Nagar,27.0,1998.0,3.0,Duplex,2.0,0.0,2715837
1228.0,4.0,1.0,Milan Nagar,18.0,2007.0,2.0,Apartment,1.0,0.0,4181547
2727.0,3.0,1.0,Khalihamari,17.0,2008.0,3.0,Independent,1.0,0.0,8327757
1690.0,2.0,1.0,Naliapool,6.0,2019.0,1.0,Duplex,0.0,1.0,4859722
1884.0,2.0,2.0,Mancotta Road,37.0,1988.0,3.0,Duplex,1.0,0.0,5646381
1288.0,2.0,3.0,Milan Nagar,14.0,2011.0,3.0,Independent,0.0,0.0,4223311
1916.0,2.497630893153281,3.0,Naliapool,27.0,1998.0,0.0,Independent,2.0,0.0,5504800
1927.626994445101,4.0,1.0,Naliapool,10.0,2015.0,0.0,Duplex,0.0,1.0,7872447
2754.0,2.0,2.0,Khalihamari,37.0,1988.0,1.0,Independent,2.0,0.0,7291068
663.0,3.0,2.0,Boiragimoth,19.96409590173615,1991.0,0.0,Independent,2.0,1.0,2017308
2509.0,3.0,3.0,Khalihamari,40.0,2004.983730252299,0.0,Apartment,0.0,1.0,6945536
908.0,1.0,1.9917482022869268,Milan Nagar,21.0,2004.0,2.0,Duplex,2.0,0.0,2510285
2843.0,2.497630893153281,2.0,Milan Nagar,25.0,2000.0,3.0,Duplex,0.0,0.0,7709226
1713.0,3.0,1.0,Khalihamari,27.0,1998.0,2.0,Independent,1.0,1.0,4982240
3044.0,1.0,1.9917482022869268,Boiragimoth,26.0,1999.0,0.0,Independent,2.0,1.0,8925475
776.0,4.0,1.0,Milan Nagar,26.0,1999.0,0.0,Duplex,0.0,0.0,2719348
899.0,3.0,1.9917482022869268,Chowkidinghee,14.0,2011.0,3.0,Independent,2.0,0.0,3344196
1927.626994445101,2.0,2.0,Naliapool,16.0,2009.0,1.4930276530371072,Apartment,2.0,0.0,5477701
709.0,4.0,1.0,Boiragimoth,19.0,2006.0,0.0,Independent,2.0,1.0,2462412
2617.0,3.0,3.0,Mancotta Road,21.0,2004.0,3.0,Duplex,2.0,0.0,9362986
850.0,2.0,1.0,Chowkidinghee,19.96409590173615,2000.0,3.0,Apartment,,0.0,2763955
2018.0,2.0,1.0,Khalihamari,1.0,2024.0,3.0,Duplex,0.0,1.0,6310837
1418.0,3.0,2.0,Milan Nagar,1.0,2024.0,2.0,Independent,0.0,1.0,5095673
1083.0,1.0,1.0,Mancotta Road,27.0,1998.0,2.0,Duplex,0.0,1.0,3198032
3049.0,2.0,1.0,Naliapool,35.0,1990.0,1.0,Duplex,0.0,1.0,7550210
902.0,4.0,3.0,Chowkidinghee,17.0,2008.0,3.0,Independent,0.0,1.0,3620128
2868.0,2.0,2.0,Khalihamari,27.0,1998.0,2.0,Apartment,1.0,0.0,8044594
1202.0,2.0,3.0,Milan Nagar,25.0,2000.0,0.0,Duplex,0.0,1.0,3746800
2843.0,2.0,1.0,Naliapool,19.96409590173615,2022.0,3.0,Duplex,0.0,1.0,8443480
1762.0,4.0,2.0,Milan Nagar,11.0,2004.983730252299,1.0,Duplex,1.0,0.0,6318158
2600.0,1.0,2.0,Milan Nagar,29.0,1996.0,3.0,Duplex,1.0,0.0,7076135
709.0,1.0,3.0,Chowkidinghee,34.0,1991.0,0.0,Apartment,1.0,0.305407644065791,2178654
1744.0,4.0,2.0,Chowkidinghee,31.0,1994.0,3.0,Duplex,0.0,0.0,6295850
934.0,3.0,2.0,Naliapool,5.0,2020.0,1.0,Apartment,2.0,0.305407644065791,2947161
2156.0,1.0,1.0,Chowkidinghee,34.0,1991.0,1.0,Duplex,2.0,0.0,6429708
1289.0,2.0,3.0,Milan Nagar,25.0,2000.0,1.0,Independent,1.0,1.0,3911672
3008.0,1.0,1.0,Naliapool,34.0,1991.0,0.0,Duplex,1.0,0.0,7143082
2744.0,3.0,3.0,Chowkidinghee,28.0,1997.0,2.0,Independent,2.0,1.0,9902528
2152.0,3.0,2.0,Naliapool,33.0,2004.983730252299,3.0,Duplex,1.0,1.0,5925915
1923.0,1.0,2.0,Milan Nagar,14.0,2011.0,0.0,Duplex,0.0,1.0,5806546
2375.0,3.0,1.0,Khalihamari,9.0,2016.0,0.0,Independent,1.0,1.0,7472063
2937.0,1.0,1.0,Milan Nagar,23.0,2002.0,2.0,Apartment,2.0,1.0,7490027
2351.0,1.0,1.0,Boiragimoth,19.96409590173615,1985.0,1.0,Independent,1.0,0.0,6019636
2751.0,1.0,3.0,Mancotta Road,31.0,1994.0,1.0,Apartment,0.0,1.0,8446981
2707.0,4.0,2.0,Milan Nagar,11.0,2014.0,0.0,Apartment,,1.0,9183901
2061.0,4.0,3.0,Mancotta Road,26.0,1999.0,0.0,Duplex,0.0,0.0,7526974
2206.0,1.0,2.0,Boiragimoth,15.0,2010.0,0.0,Duplex,0.0,0.0,6827462
769.0,4.0,1.0,Chowkidinghee,30.0,1995.0,0.0,Duplex,0.0,1.0,2615187
1579.0,4.0,3.0,Khalihamari,31.0,1994.0,3.0,Independent,2.0,0.0,4939139
1802.0,1.0,1.0,Milan Nagar,21.0,2004.0,2.0,Apartment,0.0,0.0,5825659
1927.626994445101,3.0,3.0,Naliapool,31.0,1994.0,2.0,Independent,0.0,0.0,4847463
727.0,3.0,2.0,Boiragimoth,10.0,2015.0,2.0,Apartment,0.0,0.0,2597005
1673.0,1.0,2.0,Chowkidinghee,33.0,1992.0,1.4930276530371072,Independent,0.0,0.0,5083774
718.0,3.0,1.0,Boiragimoth,22.0,2003.0,2.0,Apartment,0.0,1.0,2303570
2557.0,3.0,2.0,Milan Nagar,22.0,2003.0,3.0,Independent,0.0,0.0,8199523
3131.0,2.0,1.0,Mancotta Road,31.0,1994.0,3.0,Apartment,1.0,0.0,9572464
1228.0,2.0,2.0,Khalihamari,2.0,2023.0,2.0,Apartment,2.0,1.0,3992147
2971.0,2.0,3.0,Khalihamari,30.0,1995.0,3.0,Independent,2.0,1.0,8498551
1770.0,2.0,3.0,Boiragimoth,30.0,1995.0,3.0,Independent,2.0,0.0,5463097
2281.0,3.0,2.0,Boiragimoth,22.0,2003.0,1.0,Apartment,0.0,0.0,7565540
1927.626994445101,4.0,3.0,Mancotta Road,21.0,2004.0,0.0,Independent,2.0,1.0,2524574
2069.0,4.0,3.0,Milan Nagar,24.0,2001.0,0.0,Apartment,2.0,1.0,7012684
1927.626994445101,4.0,2.0,Milan Nagar,17.0,2008.0,1.0,Independent,2.0,0.0,10400272
2380.0,1.0,3.0,Chowkidinghee,17.0,2008.0,1.4930276530371072,Independent,0.0,0.0,8232729
2845.0,4.0,1.9917482022869268,Boiragimoth,26.0,1999.0,2.0,Duplex,0.0,0.0,9953033
1131.0,4.0,2.0,Mancotta Road,4.0,2021.0,0.0,Duplex,1.0,0.0,4523468
2368.0,3.0,3.0,Naliapool,35.0,1990.0,0.0,Duplex,2.0,0.0,6582977
1511.0,3.0,1.0,Naliapool,27.0,1998.0,1.0,Duplex,1.0,1.0,4215488
1095.0,4.0,1.9917482022869268,Mancotta Road,34.0,1991.0,0.0,Apartment,0.0,0.0,3619827
744.0,2.0,3.0,Milan Nagar,16.0,2009.0,2.0,Duplex,1.0,0.0,2420240
2833.0,4.0,3.0,Boiragimoth,37.0,1988.0,0.0,Independent,2.0,0.0,9321790
2167.0,4.0,1.0,Naliapool,2.0,2023.0,1.0,Duplex,1.0,0.0,7059635
983.0,1.0,2.0,Boiragimoth,2.0,2023.0,2.0,Duplex,2.0,0.0,3150346
1349.0,1.0,1.0,Chowkidinghee,2.0,2023.0,1.4930276530371072,Independent,1.0,0.0,4765250
1740.0,1.0,1.0,Khalihamari,38.0,1987.0,1.0,Duplex,0.0,1.0,4163293
3086.0,1.0,2.0,Khalihamari,38.0,1987.0,3.0,Duplex,2.0,0.0,7718638
2718.0,4.0,1.9917482022869268,Mancotta Road,0.0,2025.0,1.0,Apartment,1.0,0.0,10748070
1997.0,3.0,1.0,Boiragimoth,5.0,2020.0,2.0,Independent,1.0,0.0,7091786
2036.0,3.0,1.0,Boiragimoth,23.0,2002.0,3.0,Apartment,2.0,0.0,6479296
1408.0,1.0,2.0,Chowkidinghee,12.0,2013.0,2.0,Apartment,0.0,1.0,4883811
1927.626994445101,3.0,2.0,Chowkidinghee,6.0,2019.0,2.0,Apartment,0.0,0.0,6420929
1709.0,4.0,1.0,Milan Nagar,25.0,2000.0,0.0,Independent,2.0,1.0,5369988
2041.0,2.497630893153281,1.0,Milan Nagar,32.0,1993.0,1.0,Independent,2.0,1.0,6208295
1461.0,3.0,1.0,Khalihamari,28.0,1997.0,2.0,Duplex,1.0,0.0,4178504
2899.0,1.0,1.0,Chowkidinghee,32.0,1993.0,1.4930276530371072,Duplex,2.0,0.0,8620263
1329.0,1.0,1.0,Milan Nagar,39.0,1986.0,1.0,Duplex,0.0,1.0,3419901
2199.0,1.0,1.0,Chowkidinghee,4.0,2021.0,1.0,Independent,1.0,1.0,7615693
3196.0,3.0,3.0,Chowkidinghee,20.0,2005.0,1.0,Apartment,0.0,0.0,11959639
2213.0,3.0,3.0,Khalihamari,12.0,2013.0,3.0,Independent,,1.0,7359562
1927.626994445101,2.0,1.0,Milan Nagar,7.0,2018.0,1.0,Independent,,0.0,8078578
2725.0,1.0,1.0,Chowkidinghee,38.0,1987.0,0.0,Independent,2.0,0.0,7748063
2651.0,4.0,1.0,Naliapool,11.0,2014.0,1.0,Apartment,1.0,0.0,8243652
2451.0,2.0,1.0,Khalihamari,18.0,2007.0,3.0,Independent,0.0,0.0,7119600
2282.0,3.0,2.0,Milan Nagar,3.0,2022.0,2.0,Apartment,2.0,0.0,8062638
2270.0,1.0,3.0,Milan Nagar,3.0,2022.0,2.0,Independent,1.0,0.0,7090440
2789.0,2.0,1.0,Mancotta Road,34.0,1991.0,0.0,Duplex,1.0,0.0,8291375
2749.0,4.0,3.0,Milan Nagar,3.0,2022.0,2.0,Apartment,1.0,1.0,10437139
1423.0,1.0,1.0,Milan Nagar,21.0,2004.0,0.0,Apartment,2.0,0.0,4417771
2592.0,4.0,1.0,Khalihamari,14.0,2011.0,2.0,Apartment,0.0,0.0,8421695
2856.0,2.0,3.0,Milan Nagar,4.0,2021.0,0.0,Duplex,2.0,0.0,9723966
1927.626994445101,2.0,1.9917482022869268,Chowkidinghee,33.0,1992.0,0.0,Duplex,1.0,1.0,6647853
1086.0,3.0,1.0,Mancotta Road,39.0,1986.0,2.0,Duplex,,0.0,3286712
2430.0,2.0,2.0,Mancotta Road,19.96409590173615,1991.0,1.0,Apartment,2.0,0.0,7462390
891.0,1.0,3.0,Chowkidinghee,38.0,1987.0,2.0,Duplex,1.0,0.0,2719747
1448.0,2.0,3.0,Chowkidinghee,13.0,2012.0,2.0,Duplex,2.0,0.0,5399038
2927.0,4.0,3.0,Khalihamari,9.0,2016.0,2.0,Independent,2.0,0.0,10269940
3103.0,2.0,3.0,Khalihamari,16.0,2004.983730252299,1.0,Independent,0.0,0.0,9531910
1728.0,1.0,2.0,Khalihamari,9.0,2016.0,0.0,Duplex,1.0,0.0,5095407
1128.0,1.0,2.0,Khalihamari,28.0,1997.0,3.0,Duplex,2.0,0.0,3012834
859.0,1.0,1.0,Naliapool,24.0,2001.0,1.0,Apartment,1.0,0.0,2059025
882.0,1.0,2.0,Milan Nagar,18.0,2007.0,1.0,Apartment,2.0,0.0,2651657
1990.0,4.0,2.0,Mancotta Road,13.0,2012.0,1.4930276530371072,Duplex,0.0,0.0,7658219
3154.0,4.0,1.9917482022869268,Milan Nagar,21.0,2004.0,1.0,Independent,0.0,1.0,10906810
2171.0,4.0,2.0,Boiragimoth,19.0,2006.0,1.4930276530371072,Apartment,1.0,0.0,7660965
2720.0,4.0,2.0,Boiragimoth,29.0,1996.0,1.4930276530371072,Apartment,1.0,0.0,9088496
1731.0,1.0,1.0,Khalihamari,38.0,1987.0,3.0,Duplex,2.0,1.0,4218038
2007.0,1.0,3.0,Chowkidinghee,24.0,2001.0,0.0,Apartment,1.0,0.0,6618396
1287.0,1.0,2.0,Boiragimoth,19.96409590173615,1986.0,1.0,Independent,0.0,0.0,3518679
2971.0,1.0,2.0,Naliapool,3.0,2022.0,2.0,Apartment,2.0,1.0,8574560
2456.0,4.0,3.0,Chowkidinghee,34.0,1991.0,0.0,Apartment,2.0,0.0,8913151
2380.0,2.497630893153281,2.0,Boiragimoth,5.0,2020.0,1.4930276530371072,Independent,1.0,0.0,8953838
1927.626994445101,3.0,3.0,Khalihamari,7.0,2018.0,3.0,Independent,0.0,1.0,10067198
677.0,1.0,1.0,Naliapool,11.0,2014.0,3.0,Independent,0.0,1.0,1833271
2989.0,4.0,3.0,Chowkidinghee,19.96409590173615,2013.0,3.0,Duplex,0.0,0.0,12312359
3145.0,1.0,3.0,Chowkidinghee,20.0,2005.0,3.0,Independent,1.0,0.0,10656394
2818.0,3.0,1.9917482022869268,Khalihamari,16.0,2009.0,1.0,Duplex,2.0,0.0,8784932
2574.0,3.0,2.0,Mancotta Road,27.0,1998.0,3.0,Duplex,0.0,0.0,8652142
1927.626994445101,3.0,2.0,Milan Nagar,38.0,1987.0,2.0,Apartment,1.0,1.0,6800165
2479.0,2.0,3.0,Mancotta Road,23.0,2002.0,1.0,Duplex,1.0,0.305407644065791,8422394
1101.0,2.0,2.0,Boiragimoth,34.0,1991.0,1.4930276530371072,Duplex,1.0,0.0,3183880
781.0,3.0,1.9917482022869268,Chowkidinghee,13.0,2012.0,3.0,Duplex,0.0,0.0,2948528
2905.0,1.0,2.0,Milan Nagar,9.0,2016.0,1.0,Duplex,1.0,0.0,8886108
2416.0,2.0,1.0,Boiragimoth,30.0,1995.0,1.0,Independent,2.0,0.0,7024790
2554.0,4.0,3.0,Mancotta Road,33.0,1992.0,1.0,Independent,,0.0,8931242
1780.0,2.0,2.0,Boiragimoth,38.0,2004.983730252299,2.0,Duplex,1.0,0.0,5001230
3099.0,2.497630893153281,1.0,Chowkidinghee,25.0,2000.0,1.0,Duplex,2.0,1.0,10671244
991.0,4.0,3.0,Khalihamari,0.0,2025.0,0.0,Apartment,2.0,0.0,3662331
971.0,2.0,1.0,Khalihamari,37.0,1988.0,3.0,Apartment,0.0,0.0,2467460
1927.626994445101,3.0,3.0,Khalihamari,33.0,1992.0,2.0,Apartment,2.0,1.0,1981571
1893.0,3.0,2.0,Boiragimoth,36.0,1989.0,2.0,Independent,0.0,1.0,5787794
2560.0,3.0,2.0,Milan Nagar,27.0,1998.0,0.0,Independent,2.0,0.0,7810765
3077.0,4.0,3.0,Chowkidinghee,40.0,1985.0,1.0,Apartment,2.0,0.305407644065791,10773108
2655.0,1.0,2.0,Milan Nagar,32.0,1993.0,3.0,Apartment,2.0,1.0,7167617
1037.0,1.0,3.0,Naliapool,30.0,1995.0,1.0,Independent,2.0,1.0,2730249
841.0,1.0,1.9917482022869268,Mancotta Road,23.0,2002.0,2.0,Apartment,1.0,0.0,2642806
1341.0,2.0,2.0,Naliapool,28.0,1997.0,0.0,Independent,1.0,1.0,3616822
2756.0,3.0,3.0,Chowkidinghee,19.96409590173615,1988.0,1.0,Independent,0.0,0.0,9313567
1121.0,2.0,1.0,Khalihamari,11.0,2014.0,3.0,Apartment,1.0,0.0,3395885
694.0,2.0,1.0,Chowkidinghee,33.0,1992.0,0.0,Apartment,1.0,0.0,2142387
2172.0,2.0,3.0,Chowkidinghee,39.0,2004.983730252299,2.0,Apartment,0.0,0.0,6978014
1520.0,4.0,1.0,Boiragimoth,18.0,2007.0,2.0,Duplex,0.0,0.0,5372230
1513.0,3.0,2.0,Milan Nagar,13.0,2012.0,3.0,Independent,1.0,0.0,5160849
2929.0,2.0,2.0,Mancotta Road,4.0,2021.0,2.0,Independent,0.0,0.0,10717515
2801.0,4.0,2.0,Naliapool,19.96409590173615,2009.0,1.0,Independent,0.0,1.0,8737435
2940.0,4.0,2.0,Naliapool,27.0,1998.0,0.0,Independent,2.0,0.0,8660925
741.0,4.0,3.0,Khalihamari,20.0,2005.0,0.0,Apartment,1.0,0.0,2419963
2031.0,1.0,3.0,Chowkidinghee,34.0,1991.0,0.0,Independent,0.0,0.0,6274486
1296.0,4.0,1.0,Khalihamari,12.0,2013.0,0.0,Apartment,1.0,0.0,4167412
903.0,2.0,1.0,Boiragimoth,40.0,1985.0,3.0,Duplex,2.0,1.0,2546200
2919.0,1.0,1.0,Khalihamari,34.0,1991.0,2.0,Duplex,0.0,1.0,7365269
1927.626994445101,2.0,1.0,Boiragimoth,34.0,1991.0,1.0,Apartment,2.0,1.0,8029194
3123.0,4.0,2.0,Naliapool,14.0,2004.983730252299,2.0,Duplex,2.0,0.0,9861562
1116.0,3.0,1.9917482022869268,Chowkidinghee,22.0,2003.0,1.0,Independent,1.0,0.0,3934174
713.0,2.0,3.0,Khalihamari,7.0,2018.0,1.4930276530371072,Independent,1.0,0.0,2308254
2977.0,1.0,3.0,Khalihamari,31.0,1994.0,3.0,Apartment,0.0,0.0,7966684
966.0,2.0,3.0,Boiragimoth,38.0,1987.0,2.0,Apartment,2.0,0.0,2810849
861.0,2.497630893153281,1.0,Chowkidinghee,40.0,1985.0,0.0,Duplex,0.0,0.0,2556396
2304.0,4.0,1.0,Boiragimoth,8.0,2017.0,3.0,Duplex,2.0,0.0,8397499
1226.0,1.0,1.0,Naliapool,9.0,2016.0,0.0,Duplex,0.0,1.0,3325286
2146.0,2.0,1.0,Milan Nagar,39.0,1986.0,0.0,Independent,1.0,0.0,5698213
1193.0,2.0,1.0,Milan Nagar,18.0,2007.0,2.0,Independent,1.0,1.0,3554104
1809.0,3.0,2.0,Khalihamari,39.0,1986.0,1.4930276530371072,Apartment,2.0,1.0,4932547
927.0,1.0,2.0,Naliapool,7.0,2018.0,1.0,Independent,2.0,0.0,2621588
1109.0,2.0,1.0,Milan Nagar,10.0,2015.0,2.0,Independent,1.0,1.0,3492449
1251.0,2.0,2.0,Naliapool,7.0,2018.0,0.0,Independent,2.0,1.0,3782854
1253.0,2.0,2.0,Mancotta Road,1.0,2024.0,3.0,Duplex,2.0,0.0,4614971
2972.0,2.0,2.0,Naliapool,16.0,2004.983730252299,1.0,Apartment,,1.0,8411934
881.0,2.0,3.0,Mancotta Road,38.0,1987.0,2.0,Independent,1.0,0.0,2726215
2633.0,3.0,1.0,Chowkidinghee,14.0,2011.0,0.0,Apartment,2.0,0.0,9629381
779.0,3.0,2.0,Boiragimoth,9.0,2016.0,1.0,Duplex,1.0,1.0,2770775
1800.0,2.497630893153281,2.0,Naliapool,16.0,2009.0,0.0,Apartment,1.0,1.0,5527041
1358.0,1.0,2.0,Boiragimoth,32.0,1993.0,3.0,Apartment,0.0,1.0,3899472
1602.0,4.0,2.0,Boiragimoth,30.0,1995.0,1.0,Apartment,0.0,0.0,5326910
702.0,4.0,3.0,Boiragimoth,0.0,2025.0,3.0,Apartment,1.0,1.0,2786118
2856.0,2.0,2.0,Mancotta Road,13.0,2012.0,3.0,Apartment,2.0,0.0,9899537
2216.0,2.497630893153281,2.0,Naliapool,13.0,2012.0,3.0,Apartment,0.0,0.0,6462655
2829.0,2.0,3.0,Mancotta Road,10.0,2015.0,3.0,Duplex,,1.0,10247920
1927.626994445101,3.0,1.0,Milan Nagar,12.0,2013.0,2.0,Independent,2.0,1.0,5400152
1927.626994445101,3.0,2.0,Chowkidinghee,16.0,2009.0,3.0,Independent,2.0,1.0,4849446
2384.0,4.0,3.0,Milan Nagar,23.0,2002.0,0.0,Independent,0.0,0.0,7433728
2610.0,4.0,1.0,Naliapool,12.0,2013.0,1.0,Duplex,1.0,0.0,8101836
1927.626994445101,3.0,3.0,Mancotta Road,22.0,2003.0,1.4930276530371072,Apartment,2.0,0.0,8393677
1044.0,1.0,2.0,Chowkidinghee,16.0,2009.0,2.0,Independent,1.0,0.0,3571381
1622.0,2.0,2.0,Chowkidinghee,33.0,1992.0,2.0,Independent,2.0,1.0,5270124
888.0,4.0,3.0,Milan Nagar,3.0,2022.0,1.0,Apartment,0.0,0.0,3343589
2951.0,4.0,3.0,Khalihamari,7.0,2018.0,1.0,Independent,1.0,0.0,10463432
2475.0,3.0,2.0,Chowkidinghee,30.0,1995.0,3.0,Independent,0.0,0.0,8507312
1382.0,2.0,1.9917482022869268,Milan Nagar,18.0,2007.0,1.0,Independent,1.0,0.0,4660923
911.0,4.0,1.9917482022869268,Khalihamari,1.0,2024.0,2.0,Independent,0.0,0.0,3234188
2838.0,3.0,1.0,Chowkidinghee,3.0,2004.983730252299,2.0,Independent,2.0,1.0,10958734
2958.0,2.0,3.0,Khalihamari,27.0,2004.983730252299,3.0,Independent,2.0,0.0,8538021
2253.0,3.0,3.0,Khalihamari,32.0,1993.0,2.0,Duplex,1.0,1.0,6629204
2423.0,2.497630893153281,3.0,Boiragimoth,6.0,2019.0,0.0,Apartment,0.0,0.0,9398769
2730.0,1.0,1.0,Milan Nagar,26.0,1999.0,0.0,Duplex,2.0,1.0,7395476
2534.0,2.0,3.0,Boiragimoth,24.0,2001.0,1.4930276530371072,Duplex,0.0,1.0,8181784
2566.0,3.0,2.0,Boiragimoth,8.0,2017.0,1.0,Independent,2.0,1.0,9206056
781.0,1.0,1.0,Boiragimoth,36.0,1989.0,1.0,Apartment,0.0,0.0,2037625
2300.0,1.0,1.0,Boiragimoth,40.0,1985.0,1.0,Duplex,0.0,1.0,5982233
1600.0,1.0,2.0,Chowkidinghee,19.0,2004.983730252299,1.0,Independent,1.0,0.0,5370888
1131.0,4.0,1.0,Milan Nagar,32.0,1993.0,1.4930276530371072,Duplex,2.0,0.0,3364058
997.0,3.0,1.0,Naliapool,0.0,2025.0,2.0,Independent,0.0,0.0,3167952
741.0,2.0,2.0,Boiragimoth,8.0,2017.0,3.0,Duplex,1.0,1.0,2498156
2325.0,3.0,2.0,Milan Nagar,33.0,1992.0,0.0,Apartment,0.0,0.0,6906108
909.0,1.0,3.0,Chowkidinghee,8.0,2017.0,1.0,Apartment,0.0,1.0,3245465
808.0,1.0,1.0,Mancotta Road,0.0,2025.0,1.0,Duplex,1.0,0.0,2831668
1775.0,2.0,3.0,Naliapool,21.0,2004.0,1.4930276530371072,Independent,0.0,0.0,5052095
1494.0,3.0,3.0,Boiragimoth,3.0,2022.0,0.0,Independent,,1.0,5684127
1375.0,3.0,3.0,Khalihamari,31.0,1994.0,0.0,Independent,1.0,0.0,4125825
2751.0,1.0,3.0,Khalihamari,18.0,2007.0,2.0,Duplex,1.0,0.0,7870739
1598.0,1.0,2.0,Boiragimoth,3.0,2022.0,2.0,Apartment,2.0,0.0,5200470
740.0,1.0,2.0,Mancotta Road,22.0,2003.0,3.0,Independent,,1.0,2268392
3176.0,2.0,3.0,Boiragimoth,8.0,2017.0,2.0,Apartment,0.0,1.0,11152371
1927.626994445101,4.0,2.0,Boiragimoth,14.0,2011.0,3.0,Independent,0.0,1.0,3873952
656.0,4.0,2.0,Chowkidinghee,36.0,1989.0,1.0,Duplex,1.0,1.0,2224944
2238.0,1.0,1.0,Naliapool,9.0,2016.0,2.0,Apartment,1.0,0.0,6079086
2325.0,1.0,1.0,Boiragimoth,5.0,2020.0,1.0,Apartment,,0.0,7363913
2559.0,3.0,1.0,Mancotta Road,16.0,2009.0,1.4930276530371072,Independent,2.0,1.0,8910726
2350.0,3.0,2.0,Boiragimoth,38.0,1987.0,0.0,Duplex,2.0,0.0,7049940
2333.0,1.0,3.0,Naliapool,34.0,1991.0,1.0,Independent,2.0,0.0,5861316
1207.0,1.0,2.0,Khalihamari,18.0,2004.983730252299,3.0,Independent,2.0,1.0,3419804
1108.0,3.0,1.0,Mancotta Road,38.0,1987.0,2.0,Apartment,1.0,1.0,3380945
1930.0,2.0,1.0,Milan Nagar,38.0,1987.0,0.0,Apartment,1.0,0.0,5156613
3031.0,2.0,1.0,Boiragimoth,5.0,2020.0,0.0,Independent,2.0,1.0,10210969
2834.0,4.0,3.0,Khalihamari,28.0,1997.0,3.0,Apartment,1.0,0.0,9057816
3004.0,2.497630893153281,2.0,Milan Nagar,19.96409590173615,2008.0,3.0,Apartment,0.0,1.0,11299206
1554.0,2.0,1.0,Boiragimoth,33.0,1992.0,3.0,Independent,2.0,0.0,4521962
2416.0,4.0,2.0,Mancotta Road,37.0,1988.0,1.0,Independent,0.0,0.0,8091377
845.0,1.0,2.0,Boiragimoth,10.0,2004.983730252299,3.0,Independent,0.0,1.0,2675739
2148.0,4.0,3.0,Naliapool,15.0,2010.0,2.0,Apartment,1.0,0.0,6976102
1208.0,2.0,3.0,Chowkidinghee,19.96409590173615,2018.0,2.0,Duplex,,0.0,4649992
2551.0,3.0,3.0,Milan Nagar,7.0,2018.0,3.0,Duplex,1.0,0.0,8960808
926.0,3.0,3.0,Mancotta Road,31.0,1994.0,2.0,Duplex,2.0,0.305407644065791,3092680
1964.0,1.0,3.0,Naliapool,2.0,2023.0,3.0,Apartment,1.0,0.0,5801981
2029.0,2.497630893153281,1.0,Chowkidinghee,22.0,2003.0,2.0,Apartment,2.0,1.0,7110546
2041.0,4.0,2.0,Naliapool,16.0,2004.983730252299,0.0,Independent,0.0,0.0,6311535
1743.0,1.0,2.0,Naliapool,7.0,2018.0,1.4930276530371072,Independent,2.0,0.0,4932620
1053.0,4.0,1.0,Naliapool,38.0,1987.0,3.0,Independent,0.0,1.0,2818856
1951.0,1.0,3.0,Naliapool,19.96409590173615,2007.0,2.0,Duplex,0.0,0.0,5306268
3131.0,4.0,3.0,Mancotta Road,24.0,2004.983730252299,2.0,Duplex,1.0,1.0,11620484
2206.0,2.0,3.0,Khalihamari,16.0,2009.0,3.0,Apartment,2.0,0.0,6878556
2606.0,1.0,1.0,Milan Nagar,11.0,2014.0,0.0,Apartment,2.0,0.0,8142657
865.0,1.0,1.0,Chowkidinghee,3.0,2022.0,3.0,Independent,2.0,1.0,3061240
1599.0,1.0,2.0,Mancotta Road,17.0,2008.0,1.0,Duplex,0.0,0.0,5181122
2032.0,1.0,1.0,Naliapool,19.96409590173615,2019.0,2.0,Apartment,2.0,1.0,5652826
1927.626994445101,3.0,2.0,Mancotta Road,19.96409590173615,1998.0,2.0,Duplex,1.0,0.0,8254011
2356.0,3.0,2.0,Chowkidinghee,17.0,2008.0,1.0,Apartment,2.0,1.0,8836170
1006.0,3.0,1.0,Milan Nagar,30.0,1995.0,2.0,Independent,2.0,1.0,3023425
831.0,1.0,1.0,Boiragimoth,16.0,2009.0,0.0,Independent,0.0,1.0,2619419
